_id,geometry,locality,placeName,placeNameId
5b418df63d88413b6ca9d9ab,"{""type"": ""MultiPoint"", ""coordinates"": [[172.82644740142, -43.6049169125188]]}",Port Levy,Adderley Head,1284
5b418df63d88413b6ca9d9bb,"{""type"": ""MultiPoint"", ""coordinates"": [[172.314350987141, -43.831286712768396]]}",,Bataford,1301
5b418df63d88413b6ca9d9c2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.284832469853, -43.8539962022881]]}",,Blackwater,1308
5b418df63d88413b6ca9d9d0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.871864593616, -43.8342895074655]]}",Wainui,Carews Peak Reserve,1320
5b418df63d88413b6ca9d9d1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.759496761017, -43.7877668953176]]}",Little River,Catons Bay,1322
5b418df63d88413b6ca9d9db,"{""type"": ""MultiPoint"", ""coordinates"": [[172.767776209643, -43.6180943433374]]}",Diamond Harbour,Deep Gully Bay,1334
5b418df63d88413b6ca9d9e4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.795632305465, -43.6725835532628]]}",Port Levy,Ellas,1342
5b418df63d88413b6ca9d9f6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.659410599912, -43.5398925922631]]}",Phillipstown,Phillipstown Courts,136
5b418df63d88413b6ca9d9fa,"{""type"": ""MultiPoint"", ""coordinates"": [[173.101795700682, -43.8335876010956]]}",Akaroa,Goat Point,1363
5b418df63d88413b6ca9d9fe,"{""type"": ""MultiPoint"", ""coordinates"": [[172.950291055341, -43.81684163648279]]}",Akaroa,Green Point Park,1369
5b418df73d88413b6ca9da07,"{""type"": ""MultiPoint"", ""coordinates"": [[172.664039685463, -43.6494946616287]]}",Governors Bay,Head of the Bay,1377
5b418df73d88413b6ca9da0a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.88941152429, -43.6722649268242]]}",Pigeon Bay,Holmes Bay,1380
5b418df63d88413b6ca9d990,"{""type"": ""MultiPoint"", ""coordinates"": [[172.566684833884, -43.5672529420531]]}",Oaklands,Marcella Reserve,1219
5b418df63d88413b6ca9d995,"{""type"": ""MultiPoint"", ""coordinates"": [[172.657225793551, -43.5743314189216]]}",Huntsbury,Huntsbury Reserve,1223
5b418df63d88413b6ca9d9bc,"{""type"": ""MultiPoint"", ""coordinates"": [[172.740990796459, -43.6038575332264]]}",Lyttelton,Battery Point,1302
5b418df63d88413b6ca9d9d5,"{""type"": ""MultiPoint"", ""coordinates"": [[173.013605458111, -43.72764743049309]]}",Okains Bay,Connemara,1328
5b418df63d88413b6ca9d9f0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.778859013359, -43.5782848711623]]}",Scarborough,Giants Nose,1354
5b418df63d88413b6ca9d98f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.567378045931, -43.5658411927783]]}",Oaklands,Kinsella Reserve,1218
5b418df63d88413b6ca9d998,"{""type"": ""MultiPoint"", ""coordinates"": [[172.518780178446, -43.532408924903]]}",Hei Hei,Kumara Reserve,1229
5b418df63d88413b6ca9d999,"{""type"": ""MultiPoint"", ""coordinates"": [[172.61773550845896, -43.456317647254096]]}",Belfast,Englefield Reserve,123
5b418df63d88413b6ca9d99e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.575984790145, -43.5801296195911]]}",Halswell,Shield Reserve,1263
5b418df63d88413b6ca9d9a0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.76221751509, -43.5748778772452]]}",Sumner,Star Of The Sea School,1267
5b418df63d88413b6ca9d9b0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.288135361074, -43.826518128345896]]}",,Alton,1290
5b418df63d88413b6ca9d9c4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.564362332085, -43.5770313009123]]}",Oaklands,Fern Reserve,131
5b418df73d88413b6ca9d9ff,"{""type"": ""MultiPoint"", ""coordinates"": [[172.672756709804, -43.5459568263359]]}",Woolston,Woolston School,137
5b418df73d88413b6ca9da08,"{""type"": ""MultiPoint"", ""coordinates"": [[173.114811155724, -43.779727981163894]]}",Le Bons Bay,Hickory Bay,1378
5b418df73d88413b6ca9da0d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.857661632071, -43.6859594279399]]}",Pigeon Bay,Inverness,1385
5b418df73d88413b6ca9da12,"{""type"": ""MultiPoint"", ""coordinates"": [[172.650914202623, -43.6675935043819]]}",Governors Bay,Kain Hill,1391
5b418df63d88413b6ca9d99d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.66504566713, -43.5437971299963]]}",Woolston,William Massey Courts,126
5b418df63d88413b6ca9d9a9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.598524843297, -43.4997974594818]]}",Bryndwr,Allenvale School,1280
5b418df63d88413b6ca9d9b3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.665555331531, -43.7801891592466]]}",Motukarara,Aorangi,1294
5b418df63d88413b6ca9d9c0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.882442644414, -43.620356567391]]}",Pigeon Bay,Big Bay,1306
5b418df63d88413b6ca9d9c1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.784412637731, -43.583245572725]]}",Scarborough,Black Rock Point,1307
5b418df63d88413b6ca9d9d2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.96376921641, -43.800359739265]]}",Akaroa,Childrens Bay,1324
5b418df63d88413b6ca9d9e0,"{""type"": ""MultiPoint"", ""coordinates"": [[173.08789214413898, -43.6824094488531]]}",Okains Bay,East Head,1339
5b418df63d88413b6ca9d9e6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.748111042845, -43.6451748826526]]}",Diamond Harbour,Fernglen,1344
5b418df63d88413b6ca9d9ee,"{""type"": ""MultiPoint"", ""coordinates"": [[172.913841457011, -43.777728441528]]}",Wainui,French Farm Bay,1352
5b418df63d88413b6ca9d9f7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.71947057185, -43.7217163601092]]}",Motukarara,Glenrowan,1360
5b418df63d88413b6ca9d9fc,"{""type"": ""MultiPoint"", ""coordinates"": [[173.10478371872696, -43.8092591006769]]}",Akaroa,Goughs Bay,1366
5b418df73d88413b6ca9da09,"{""type"": ""MultiPoint"", ""coordinates"": [[172.745038846101, -43.8394545274865]]}",Little River,Hikuraki Bay,1379
5b418df63d88413b6ca9d95b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.68567394142997, -43.5503633342088]]}",Woolston,St Annes School,1136
5b418df63d88413b6ca9d97a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.622638874378, -43.5424613742354]]}",Addington,Disraeli Reserve,1191
5b418df63d88413b6ca9d98d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.459142420005, -43.5387654122209]]}",Templeton,Old Templeton Hospital,1213
5b418df63d88413b6ca9d9a3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.564362973188, -43.58719192468529]]}",Halswell,Talbot Reserve,1272
5b418df63d88413b6ca9d9af,"{""type"": ""MultiPoint"", ""coordinates"": [[172.746919423961, -43.5938989314978]]}",Scarborough,Rapanui Bush,129
5b418df63d88413b6ca9d9e5,"{""type"": ""MultiPoint"", ""coordinates"": [[172.701326646714, -43.6100623645339]]}",Lyttelton,Erskine Point,1343
5b418df63d88413b6ca9d9ea,"{""type"": ""MultiPoint"", ""coordinates"": [[172.291968670004, -43.8296863360447]]}",,Flowerdale,1349
5b418df63d88413b6ca9d9fd,"{""type"": ""MultiPoint"", ""coordinates"": [[172.628932916179, -43.7569033915081]]}",Motukarara,Graylees,1368
5b418df73d88413b6ca9da03,"{""type"": ""MultiPoint"", ""coordinates"": [[172.898744784832, -43.7018353460717]]}",Pigeon Bay,Hay Reserve,1373
5b418df63d88413b6ca9d968,"{""type"": ""MultiPoint"", ""coordinates"": [[172.602804250645, -43.4946857490764]]}",Papanui,WesleyCare Hospital/Rest Home/Village Fairhaven ,1157
5b418df63d88413b6ca9d96d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.601757232708, -43.5308860627396]]}",Riccarton,Riccarton Library,1164
5b418df63d88413b6ca9d96f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.607173933236, -43.4942005060077]]}",Papanui,Papanui Library,1167
5b418df63d88413b6ca9d970,"{""type"": ""MultiPoint"", ""coordinates"": [[172.607233468362, -43.49421936110699]]}",Papanui,Papanui Service Centre,1168
5b418df63d88413b6ca9d977,"{""type"": ""MultiPoint"", ""coordinates"": [[172.617797052112, -43.5106890510444]]}",Merivale,St Georges Hospital,1188
5b418df63d88413b6ca9d978,"{""type"": ""MultiPoint"", ""coordinates"": [[172.59748778052, -43.5052506019465]]}",Bryndwr,Elmswood Court Rest Home,1189
5b418df63d88413b6ca9d985,"{""type"": ""MultiPoint"", ""coordinates"": [[172.723581898042, -43.5872231584427]]}",Lyttelton,Mt Pleasant Reserve,1205
5b418df63d88413b6ca9d9a7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.690926853159, -43.5110246466062]]}",Wainoni,Avondale School,1279
5b418df63d88413b6ca9d9b6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.657991266113, -43.7733677666407]]}",Motukarara,Ataahua,1297
5b418df63d88413b6ca9d9c9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.275448244423, -43.8564843457759]]}",,Brooklands,1314
5b418df63d88413b6ca9d9cf,"{""type"": ""MultiPoint"", ""coordinates"": [[172.649726146423, -43.5016575949841]]}",St Albans,Fernbrook Playground,132
5b418df63d88413b6ca9d9e2,"{""type"": ""MultiPoint"", ""coordinates"": [[173.130855324124, -43.764263008692]]}",Le Bons Bay,East Head,1340
5b418df63d88413b6ca9d9f1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.950571655865, -43.8130977346785]]}",Akaroa,Glen Bay,1355
5b418df73d88413b6ca9da06,"{""type"": ""MultiPoint"", ""coordinates"": [[172.929274159747, -43.7529110614475]]}",Duvauchelle,Head of Bay,1376
5b418df73d88413b6ca9da0e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.877561434229, -43.8792051903575]]}",Wainui,Island Bay,1387
5b418df63d88413b6ca9d95c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.611218905239, -43.5247122023671]]}",Fendalton,Christchurch Girls' High School,1138
5b418df63d88413b6ca9d95d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.629359325923, -43.4696402819796]]}",Redwood,Alwyn Park,114
5b418df63d88413b6ca9d961,"{""type"": ""MultiPoint"", ""coordinates"": [[172.604466133498, -43.5117554001287]]}",Bryndwr,St Patricks School,1148
5b418df63d88413b6ca9d973,"{""type"": ""MultiPoint"", ""coordinates"": [[172.626160249673, -43.5341282219778]]}",Central City,Christchurch Public Hospital,1179
5b418df63d88413b6ca9d97b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.588447313437, -43.5212333618835]]}",Ilam,Medbury School,1192
5b418df63d88413b6ca9d97d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.609572746922, -43.4646458405975]]}",Styx,Styx Mill Conservation Reserve,1194
5b418df63d88413b6ca9d992,"{""type"": ""MultiPoint"", ""coordinates"": [[172.57880126401096, -43.5807641114694]]}",Halswell,Six Silvers Reserve,1220
5b418df63d88413b6ca9d996,"{""type"": ""MultiPoint"", ""coordinates"": [[172.572830772329, -43.5689550062724]]}",Oaklands,Aidanfield Reserve,1224
5b418df63d88413b6ca9d9ae,"{""type"": ""MultiPoint"", ""coordinates"": [[172.979327791258, -43.89033153737989]]}",Akaroa,Akaroa Head,1289
5b418df63d88413b6ca9d9c7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.785371352942, -43.59689552292289]]}",Scarborough,Breeze Bay,1312
5b418df63d88413b6ca9d9df,"{""type"": ""MultiPoint"", ""coordinates"": [[173.016032862756, -43.88043117194879]]}",Akaroa,Dyke Head,1338
5b418df73d88413b6ca9da05,"{""type"": ""MultiPoint"", ""coordinates"": [[172.710447364778, -43.6369715133052]]}",Diamond Harbour,Hays Bay,1375
5b418df73d88413b6ca9da13,"{""type"": ""MultiPoint"", ""coordinates"": [[172.710335097568, -43.6311047921703]]}",Diamond Harbour,Kaioruru,1392
5b418df73d88413b6ca9da1c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.669267834109, -43.5158555164222]]}",Avonside,Sullivan Park,140
5b418df73d88413b6ca9da18,"{""type"": ""MultiPoint"", ""coordinates"": [[173.119605663196, -43.72782797427559]]}",Le Bons Bay,Katawa Head,1397
5b418df73d88413b6ca9da19,"{""type"": ""MultiPoint"", ""coordinates"": [[173.047088335162, -43.8002713632445]]}",Akaroa,Kendale,1398
5b418df73d88413b6ca9da1a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.618989930365, -43.6291273614766]]}",Lansdowne,Kennedys Bush,1399
5b418df73d88413b6ca9da20,"{""type"": ""MultiPoint"", ""coordinates"": [[172.728471458617, -43.7197117069451]]}",Motukarara,Kowhai Hills,1403
5b418df73d88413b6ca9da27,"{""type"": ""MultiPoint"", ""coordinates"": [[172.905885602918, -43.6219716880982]]}",Pigeon Bay,Little Pigeon Bay,1410
5b418df73d88413b6ca9da22,"{""type"": ""MultiPoint"", ""coordinates"": [[172.689527564392, -43.795762996376]]}",Motukarara,Lakeview,1405
5b418df73d88413b6ca9da37,"{""type"": ""MultiPoint"", ""coordinates"": [[172.806836786348, -43.6602211386607]]}",Port Levy,Maitland,1427
5b418df73d88413b6ca9da23,"{""type"": ""MultiPoint"", ""coordinates"": [[172.570281645119, -43.70240571734859]]}",Ahuriri,Langleydale,1406
5b418df73d88413b6ca9da47,"{""type"": ""MultiPoint"", ""coordinates"": [[172.77823347533, -43.5800837572923]]}",Scarborough,Moki Point,1442
5b418df73d88413b6ca9da24,"{""type"": ""MultiPoint"", ""coordinates"": [[173.105603335192, -43.717401699956]]}",Le Bons Bay,Lavericks Bay,1407
5b418df73d88413b6ca9da49,"{""type"": ""MultiPoint"", ""coordinates"": [[172.870303161973, -43.745641545446894]]}",Little River,Montgomery Park,1444
5b418df73d88413b6ca9da3f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.891098518005, -43.7308287619181]]}",Pigeon Bay,Melness,1435
5b418df73d88413b6ca9da40,"{""type"": ""MultiPoint"", ""coordinates"": [[172.588604161449, -43.7444242517151]]}",Ahuriri,Melody Farm,1436
5b418df73d88413b6ca9da4f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.740412767907, -43.693911247566696]]}",Motukarara,Mount Herbert Reserve,1450
5b418df73d88413b6ca9da50,"{""type"": ""MultiPoint"", ""coordinates"": [[172.851294010615, -43.7191892421231]]}",Little River,Mount Sinclair Reserve,1451
5b418df73d88413b6ca9da14,"{""type"": ""MultiPoint"", ""coordinates"": [[172.814753179325, -43.648366367404]]}",Port Levy,Kaitara,1393
5b418df73d88413b6ca9da15,"{""type"": ""MultiPoint"", ""coordinates"": [[172.497348462827, -43.8381309647114]]}",Birdlings Flat,Kaitorete,1394
5b418df73d88413b6ca9da36,"{""type"": ""MultiPoint"", ""coordinates"": [[172.792092218944, -43.8511730628685]]}",Little River,Maharua,1426
5b418df73d88413b6ca9da17,"{""type"": ""MultiPoint"", ""coordinates"": [[172.770617144077, -43.71659703737179]]}",Motukarara,Kaituna Spur Reserve,1396
5b418df73d88413b6ca9da2b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.301283094546, -43.8504024125029]]}",,Lochvale,1415
5b418df73d88413b6ca9da43,"{""type"": ""MultiPoint"", ""coordinates"": [[172.966539622847, -43.6977530522436]]}",Okains Bay,Misty Hills,1439
5b418df73d88413b6ca9da53,"{""type"": ""MultiPoint"", ""coordinates"": [[173.066797820816, -43.67875666739229]]}",Okains Bay,North West Bay,1454
5b418df73d88413b6ca9da1e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.30029163788097, -43.81959765948729]]}",,Kinross,1401
5b418df73d88413b6ca9da2a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.355674289938, -43.8251255335217]]}",,Lochlyn,1414
5b418df73d88413b6ca9da2d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.87068376715598, -43.8596721175777]]}",Wainui,Long Bay Reserve,1417
5b418df73d88413b6ca9da2e,"{""type"": ""MultiPoint"", ""coordinates"": [[173.046945215546, -43.652735023556]]}",Okains Bay,Long Lookout Point,1418
5b418df73d88413b6ca9da31,"{""type"": ""MultiPoint"", ""coordinates"": [[172.888976534906, -43.7264556016657]]}",Pigeon Bay,Longfield,1420
5b418df73d88413b6ca9da32,"{""type"": ""MultiPoint"", ""coordinates"": [[172.920434105123, -43.8697865242083]]}",Wainui,Lucas Bay,1421
5b418df73d88413b6ca9da33,"{""type"": ""MultiPoint"", ""coordinates"": [[172.941843363277, -43.7894388863776]]}",Akaroa,Lushington Bay,1422
5b418df73d88413b6ca9da3a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.820357698674, -43.6679954172351]]}",Port Levy,Marama,1430
5b418df73d88413b6ca9da48,"{""type"": ""MultiPoint"", ""coordinates"": [[172.74278403552196, -43.5647707484704]]}",Redcliffs,Moncks Bay,1443
5b418df73d88413b6ca9da26,"{""type"": ""MultiPoint"", ""coordinates"": [[172.669628869734, -43.5550727551853]]}",Opawa,Monro Playground,141
5b418df73d88413b6ca9da3d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.72287266753298, -43.5556665427055]]}",McCormacks Bay,McCormacks Bay,1433
5b418df73d88413b6ca9da3e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.798972396035, -43.5935987781478]]}",Scarborough,Mechanics Bay,1434
5b418df73d88413b6ca9da1d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.79142513663996, -43.7907490194208]]}",Little River,Kinloch,1400
5b418df73d88413b6ca9da16,"{""type"": ""MultiPoint"", ""coordinates"": [[172.694446874297, -43.7286070405834]]}",Motukarara,Kaituna,1395
5b418df73d88413b6ca9da25,"{""type"": ""MultiPoint"", ""coordinates"": [[173.00581660574798, -43.6642694653921]]}",Okains Bay,Little Akaloa Bay,1409
5b418df73d88413b6ca9da1b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.619946710285, -43.5670703468443]]}",Spreydon,Cashmere View Playground,14
5b418df73d88413b6ca9da28,"{""type"": ""MultiPoint"", ""coordinates"": [[172.631762628267, -43.650174313646]]}",Governors Bay,Living Springs,1412
5b418df73d88413b6ca9da30,"{""type"": ""MultiPoint"", ""coordinates"": [[172.668420329409, -43.555007509855194]]}",Opawa,Garlands Reserve,142
5b418df73d88413b6ca9da41,"{""type"": ""MultiPoint"", ""coordinates"": [[172.96639231814697, -43.6393329754765]]}",Okains Bay,Menzies Bay,1437
5b418df73d88413b6ca9da34,"{""type"": ""MultiPoint"", ""coordinates"": [[172.74571081946897, -43.844152908853296]]}",Little River,Magnet Bay,1424
5b418df73d88413b6ca9da46,"{""type"": ""MultiPoint"", ""coordinates"": [[172.683845653478, -43.637017275378]]}",Diamond Harbour,Moepuku Point,1441
5b418df73d88413b6ca9da4d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.904072931796, -43.8327406893207]]}",Wainui,Mount Bossu,1448
5b418df73d88413b6ca9da51,"{""type"": ""MultiPoint"", ""coordinates"": [[172.752970925438, -43.8576686606649]]}",Little River,Murrays Mistake,1452
5b418df73d88413b6ca9da52,"{""type"": ""MultiPoint"", ""coordinates"": [[173.112295644988, -43.798930509452]]}",Akaroa,North Head,1453
5b418df73d88413b6ca9da38,"{""type"": ""MultiPoint"", ""coordinates"": [[172.752127472341, -43.7883617968099]]}",Little River,Manderley,1428
5b418df73d88413b6ca9da21,"{""type"": ""MultiPoint"", ""coordinates"": [[172.612510145402, -43.7453288573316]]}",Motukarara,Lakelands,1404
5b418df73d88413b6ca9da3c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.679911108718, -43.7625775888191]]}",Motukarara,Mata Reka,1432
5b418df73d88413b6ca9da42,"{""type"": ""MultiPoint"", ""coordinates"": [[173.053369947831, -43.6871444776779]]}",Okains Bay,Mill House,1438
5b418df73d88413b6ca9da4a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.836446833666, -43.7205915755404]]}",Little River,Morice Settlement Reserve,1445
5b418df73d88413b6ca9da4c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.691140941099, -43.6093192076109]]}",Lyttelton,Motukauatirahi,1447
5b418df73d88413b6ca9da4e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.83968484489296, -43.7103595161937]]}",Little River,Mount Fitzgerald Reserve,1449
5b418df73d88413b6ca9da39,"{""type"": ""MultiPoint"", ""coordinates"": [[172.95539777263497, -43.6359049262202]]}",Pigeon Bay,Manuka Bay,1429
5b418df73d88413b6ca9da1f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.830913965473, -43.6340518375268]]}",Port Levy,Koukourarata,1402
5b418df73d88413b6ca9da29,"{""type"": ""MultiPoint"", ""coordinates"": [[172.765360346198, -43.5984120010905]]}",Scarborough,Livingstone Bay,1413
5b418df73d88413b6ca9da2c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.854882423037, -43.888570142757]]}",Wainui,Long Bay,1416
5b418df73d88413b6ca9da3b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.912699634892, -43.85744146476289]]}",Wainui,Mat Wight Bay,1431
5b418df73d88413b6ca9da4b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.69628294558, -43.6107620827768]]}",Lyttelton,Motukauatiiti,1446
5b418df73d88413b6ca9da35,"{""type"": ""MultiPoint"", ""coordinates"": [[172.768037148541, -43.8269482345194]]}",Little River,Magnet Bay Reserve,1425
5b418df73d88413b6ca9da44,"{""type"": ""MultiPoint"", ""coordinates"": [[172.540916921189, -43.5444452496908]]}",Hornby,Rollerdrome Reserve,144
5b418df73d88413b6ca9da2f,"{""type"": ""MultiPoint"", ""coordinates"": [[173.05768399145097, -43.8538682543669]]}",Akaroa,Long Reef Point,1419
